driver_id,constructor_id,points,position,grid,laps,status,gap,fastest_rank,fastest,top_speed_kph,time_sec,season,round,race_name,circuit,gap_seconds
bottas,mercedes,26,1,2,58,Finished,1:25:27.325,1,1:25.580,223.075,85.58,2019,1,Australian Grand Prix,albert_park,0
hamilton,mercedes,18,2,1,58,Finished,+20.886,2,1:26.057,221.839,86.057,2019,1,Australian Grand Prix,albert_park,20.886
max_verstappen,red_bull,15,3,4,58,Finished,+22.520,3,1:26.256,221.327,86.256,2019,1,Australian Grand Prix,albert_park,22.52
vettel,ferrari,12,4,3,58,Finished,+57.109,8,1:27.954,217.054,87.95400000000001,2019,1,Australian Grand Prix,albert_park,57.109
leclerc,ferrari,10,5,5,58,Finished,+58.203,4,1:26.926,219.621,86.926,2019,1,Australian Grand Prix,albert_park,58.203
kevin_magnussen,haas,8,6,7,58,Finished,+1:27.156,9,1:28.182,216.493,88.182,2019,1,Australian Grand Prix,albert_park,87.156
hamilton,mercedes,25,1,3,57,Finished,1:34:21.295,2,1:33.528,208.314,93.52799999999999,2019,2,Bahrain Grand Prix,bahrain,0
bottas,mercedes,18,2,4,57,Finished,+2.980,3,1:34.209,206.808,94.209,2019,2,Bahrain Grand Prix,bahrain,2.98
leclerc,ferrari,16,3,1,57,Finished,+6.131,1,1:33.411,208.575,93.411,2019,2,Bahrain Grand Prix,bahrain,6.131
max_verstappen,red_bull,12,4,5,57,Finished,+6.408,9,1:35.311,204.417,95.311,2019,2,Bahrain Grand Prix,bahrain,6.408
vettel,ferrari,10,5,2,57,Finished,+36.068,4,1:34.895,205.313,94.89500000000001,2019,2,Bahrain Grand Prix,bahrain,36.068
norris,mclaren,8,6,9,57,Finished,+45.754,12,1:35.777,203.422,95.777,2019,2,Bahrain Grand Prix,bahrain,45.754
raikkonen,alfa,6,7,8,57,Finished,+47.470,11,1:35.589,203.822,95.589,2019,2,Bahrain Grand Prix,bahrain,47.47
gasly,red_bull,4,8,13,57,Finished,+58.094,8,1:35.291,204.46,95.291,2019,2,Bahrain Grand Prix,bahrain,58.094
albon,toro_rosso,2,9,12,57,Finished,+1:02.697,16,1:36.752,201.372,96.75200000000001,2019,2,Bahrain Grand Prix,bahrain,62.697
perez,racing_point,1,10,14,57,Finished,+1:03.696,14,1:36.330,202.254,96.33,2019,2,Bahrain Grand Prix,bahrain,63.696
giovinazzi,alfa,0,11,16,57,Finished,+1:04.599,7,1:35.237,204.575,95.237,2019,2,Bahrain Grand Prix,bahrain,64.599
hamilton,mercedes,25,1,2,56,Finished,1:32:06.350,5,1:35.892,204.642,95.892,2019,3,Chinese Grand Prix,shanghai,0
bottas,mercedes,18,2,1,56,Finished,+6.552,4,1:34.872,206.842,94.872,2019,3,Chinese Grand Prix,shanghai,6.552
vettel,ferrari,15,3,3,56,Finished,+13.774,2,1:34.836,206.921,94.836,2019,3,Chinese Grand Prix,shanghai,13.774
max_verstappen,red_bull,12,4,5,56,Finished,+27.627,6,1:36.143,204.108,96.143,2019,3,Chinese Grand Prix,shanghai,27.627
leclerc,ferrari,10,5,4,56,Finished,+31.276,3,1:34.860,206.869,94.86,2019,3,Chinese Grand Prix,shanghai,31.276
gasly,red_bull,9,6,6,56,Finished,+1:29.307,1,1:34.742,207.126,94.74199999999999,2019,3,Chinese Grand Prix,shanghai,89.307
bottas,mercedes,25,1,1,51,Finished,1:31:52.942,2,1:44.024,207.748,104.024,2019,4,Azerbaijan Grand Prix,baku,0
hamilton,mercedes,18,2,2,51,Finished,+1.524,3,1:44.166,207.465,104.166,2019,4,Azerbaijan Grand Prix,baku,1.524
vettel,ferrari,15,3,3,51,Finished,+11.739,4,1:44.629,206.546,104.62899999999999,2019,4,Azerbaijan Grand Prix,baku,11.739
max_verstappen,red_bull,12,4,4,51,Finished,+17.493,5,1:44.794,206.221,104.794,2019,4,Azerbaijan Grand Prix,baku,17.493
leclerc,ferrari,11,5,8,51,Finished,+1:09.107,1,1:43.009,209.795,103.009,2019,4,Azerbaijan Grand Prix,baku,69.107
perez,racing_point,8,6,5,51,Finished,+1:16.416,7,1:45.524,204.795,105.524,2019,4,Azerbaijan Grand Prix,baku,76.416
sainz,mclaren,6,7,9,51,Finished,+1:23.826,10,1:45.807,204.247,105.807,2019,4,Azerbaijan Grand Prix,baku,83.826
norris,mclaren,4,8,7,51,Finished,+1:40.268,6,1:45.394,205.047,105.394,2019,4,Azerbaijan Grand Prix,baku,100.268
stroll,racing_point,2,9,13,51,Finished,+1:43.816,12,1:46.009,203.858,106.009,2019,4,Azerbaijan Grand Prix,baku,103.816
hamilton,mercedes,26,1,2,66,Finished,1:35:50.443,1,1:18.492,213.499,78.492,2019,5,Spanish Grand Prix,catalunya,0
bottas,mercedes,18,2,1,66,Finished,+4.074,2,1:18.737,212.835,78.737,2019,5,Spanish Grand Prix,catalunya,4.074
max_verstappen,red_bull,15,3,4,66,Finished,+7.679,3,1:19.769,210.081,79.769,2019,5,Spanish Grand Prix,catalunya,7.679
vettel,ferrari,12,4,3,66,Finished,+9.167,4,1:19.820,209.947,79.82,2019,5,Spanish Grand Prix,catalunya,9.167
leclerc,ferrari,10,5,5,66,Finished,+13.361,5,1:20.002,209.469,80.002,2019,5,Spanish Grand Prix,catalunya,13.361
gasly,red_bull,8,6,6,66,Finished,+19.576,6,1:20.536,208.08,80.536,2019,5,Spanish Grand Prix,catalunya,19.576
kevin_magnussen,haas,6,7,8,66,Finished,+28.159,9,1:20.770,207.478,80.77,2019,5,Spanish Grand Prix,catalunya,28.159
sainz,mclaren,4,8,12,66,Finished,+32.342,10,1:20.859,207.249,80.85900000000001,2019,5,Spanish Grand Prix,catalunya,32.342
kvyat,toro_rosso,2,9,9,66,Finished,+33.056,8,1:20.726,207.591,80.726,2019,5,Spanish Grand Prix,catalunya,33.056
grosjean,haas,1,10,7,66,Finished,+34.641,12,1:21.057,206.743,81.057,2019,5,Spanish Grand Prix,catalunya,34.641
albon,toro_rosso,0,11,11,66,Finished,+35.445,11,1:21.028,206.817,81.02799999999999,2019,5,Spanish Grand Prix,catalunya,35.445
ricciardo,renault,0,12,13,66,Finished,+36.758,7,1:20.615,207.876,80.615,2019,5,Spanish Grand Prix,catalunya,36.758
raikkonen,alfa,0,14,14,66,Finished,+41.803,14,1:21.382,205.917,81.382,2019,5,Spanish Grand Prix,catalunya,41.803
perez,racing_point,0,15,15,66,Finished,+46.877,16,1:21.859,204.717,81.85900000000001,2019,5,Spanish Grand Prix,catalunya,46.877
giovinazzi,alfa,0,16,18,66,Finished,+47.691,15,1:21.833,204.782,81.833,2019,5,Spanish Grand Prix,catalunya,47.691
hamilton,mercedes,25,1,1,78,Finished,1:43:28.437,6,1:16.167,157.721,76.167,2019,6,Monaco Grand Prix,monaco,0
vettel,ferrari,18,2,4,78,Finished,+2.602,9,1:16.277,157.494,76.277,2019,6,Monaco Grand Prix,monaco,2.602
bottas,mercedes,15,3,2,78,Finished,+3.162,2,1:15.163,159.828,75.163,2019,6,Monaco Grand Prix,monaco,3.162
max_verstappen,red_bull,12,4,3,78,Finished,+5.537,7,1:16.229,157.593,76.229,2019,6,Monaco Grand Prix,monaco,5.537
gasly,red_bull,11,5,8,78,Finished,+9.946,1,1:14.279,161.73,74.279,2019,6,Monaco Grand Prix,monaco,9.946
sainz,mclaren,8,6,9,78,Finished,+53.454,5,1:15.891,158.295,75.891,2019,6,Monaco Grand Prix,monaco,53.454
kvyat,toro_rosso,6,7,7,78,Finished,+54.574,10,1:16.288,157.471,76.288,2019,6,Monaco Grand Prix,monaco,54.574
albon,toro_rosso,4,8,10,78,Finished,+55.200,3,1:15.607,158.89,75.607,2019,6,Monaco Grand Prix,monaco,55.2
ricciardo,renault,2,9,6,78,Finished,+1:00.894,4,1:15.697,158.701,75.697,2019,6,Monaco Grand Prix,monaco,60.894
grosjean,haas,1,10,13,78,Finished,+1:01.034,16,1:16.746,156.531,76.746,2019,6,Monaco Grand Prix,monaco,61.034
norris,mclaren,0,11,12,78,Finished,+1:06.801,13,1:16.413,157.214,76.413,2019,6,Monaco Grand Prix,monaco,66.801
hamilton,mercedes,25,1,2,70,Finished,1:29:07.084,4,1:14.813,209.851,74.813,2019,7,Canadian Grand Prix,villeneuve,0
vettel,ferrari,18,2,1,70,Finished,+3.658,5,1:14.875,209.677,74.875,2019,7,Canadian Grand Prix,villeneuve,3.658
leclerc,ferrari,15,3,3,70,Finished,+4.696,2,1:14.356,211.14,74.356,2019,7,Canadian Grand Prix,villeneuve,4.696
bottas,mercedes,13,4,6,70,Finished,+51.043,1,1:13.078,214.833,73.078,2019,7,Canadian Grand Prix,villeneuve,51.043
max_verstappen,red_bull,10,5,9,70,Finished,+57.655,3,1:14.767,209.98,74.767,2019,7,Canadian Grand Prix,villeneuve,57.655
hamilton,mercedes,25,1,1,53,Finished,1:24:31.198,2,1:32.764,226.717,92.76400000000001,2019,8,French Grand Prix,ricard,0
bottas,mercedes,18,2,2,53,Finished,+18.056,3,1:33.586,224.725,93.586,2019,8,French Grand Prix,ricard,18.056
leclerc,ferrari,15,3,3,53,Finished,+18.985,4,1:33.828,224.146,93.828,2019,8,French Grand Prix,ricard,18.985
max_verstappen,red_bull,12,4,4,53,Finished,+34.905,5,1:34.162,223.351,94.162,2019,8,French Grand Prix,ricard,34.905
vettel,ferrari,11,5,7,53,Finished,+1:02.796,1,1:32.740,226.775,92.74000000000001,2019,8,French Grand Prix,ricard,62.796
sainz,mclaren,8,6,6,53,Finished,+1:35.462,6,1:34.561,222.408,94.561,2019,8,French Grand Prix,ricard,95.462
max_verstappen,red_bull,26,1,2,71,Finished,1:22:01.822,1,1:07.475,230.378,67.475,2019,9,Austrian Grand Prix,red_bull_ring,0
leclerc,ferrari,18,2,1,71,Finished,+2.724,3,1:07.994,228.62,67.994,2019,9,Austrian Grand Prix,red_bull_ring,2.724
bottas,mercedes,15,3,3,71,Finished,+18.960,7,1:08.565,226.716,68.565,2019,9,Austrian Grand Prix,red_bull_ring,18.96
vettel,ferrari,12,4,9,71,Finished,+19.610,2,1:07.676,229.694,67.676,2019,9,Austrian Grand Prix,red_bull_ring,19.61
hamilton,mercedes,10,5,4,71,Finished,+22.805,5,1:08.050,228.432,68.05,2019,9,Austrian Grand Prix,red_bull_ring,22.805
hamilton,mercedes,26,1,2,52,Finished,1:21:08.452,1,1:27.369,242.735,87.369,2019,10,British Grand Prix,silverstone,0
bottas,mercedes,18,2,1,52,Finished,+24.928,2,1:27.406,242.633,87.406,2019,10,British Grand Prix,silverstone,24.928
leclerc,ferrari,15,3,3,52,Finished,+30.117,5,1:29.313,237.452,89.313,2019,10,British Grand Prix,silverstone,30.117
gasly,red_bull,12,4,5,52,Finished,+34.692,8,1:29.544,236.839,89.544,2019,10,British Grand Prix,silverstone,34.692
max_verstappen,red_bull,10,5,4,52,Finished,+39.458,4,1:29.272,237.561,89.27199999999999,2019,10,British Grand Prix,silverstone,39.458
sainz,mclaren,8,6,13,52,Finished,+53.639,11,1:29.757,236.277,89.757,2019,10,British Grand Prix,silverstone,53.639
ricciardo,renault,6,7,7,52,Finished,+54.401,9,1:29.624,236.628,89.624,2019,10,British Grand Prix,silverstone,54.401
raikkonen,alfa,4,8,12,52,Finished,+1:05.540,14,1:30.034,235.551,90.03399999999999,2019,10,British Grand Prix,silverstone,65.54
kvyat,toro_rosso,2,9,17,52,Finished,+1:06.720,12,1:29.910,235.875,89.91,2019,10,British Grand Prix,silverstone,66.72
hulkenberg,renault,1,10,10,52,Finished,+1:12.733,13,1:29.949,235.773,89.949,2019,10,British Grand Prix,silverstone,72.733
norris,mclaren,0,11,8,52,Finished,+1:14.281,10,1:29.636,236.596,89.636,2019,10,British Grand Prix,silverstone,74.281
albon,toro_rosso,0,12,9,52,Finished,+1:15.617,15,1:30.872,233.378,90.872,2019,10,British Grand Prix,silverstone,75.617
stroll,racing_point,0,13,18,52,Finished,+1:21.086,6,1:29.390,237.248,89.39,2019,10,British Grand Prix,silverstone,81.086
max_verstappen,red_bull,26,1,2,64,Finished,1:44:31.275,1,1:16.645,214.839,76.645,2019,11,German Grand Prix,hockenheimring,0
vettel,ferrari,18,2,20,64,Finished,+7.333,2,1:16.794,214.423,76.794,2019,11,German Grand Prix,hockenheimring,7.333
kvyat,toro_rosso,15,3,14,64,Finished,+8.305,6,1:17.708,211.9,77.708,2019,11,German Grand Prix,hockenheimring,8.305
stroll,racing_point,12,4,15,64,Finished,+8.966,8,1:17.831,211.566,77.831,2019,11,German Grand Prix,hockenheimring,8.966
sainz,mclaren,10,5,7,64,Finished,+9.583,9,1:17.841,211.538,77.84100000000001,2019,11,German Grand Prix,hockenheimring,9.583
albon,toro_rosso,8,6,16,64,Finished,+10.052,10,1:17.850,211.514,77.85,2019,11,German Grand Prix,hockenheimring,10.052
grosjean,haas,6,7,6,64,Finished,+16.838,7,1:17.746,211.797,77.746,2019,11,German Grand Prix,hockenheimring,16.838
kevin_magnussen,haas,4,8,12,64,Finished,+18.765,5,1:17.507,212.45,77.507,2019,11,German Grand Prix,hockenheimring,18.765
hamilton,mercedes,2,9,1,64,Finished,+19.667,12,1:18.811,208.935,78.811,2019,11,German Grand Prix,hockenheimring,19.667
kubica,williams,1,10,18,64,Finished,+24.987,13,1:19.062,208.271,79.062,2019,11,German Grand Prix,hockenheimring,24.987
russell,williams,0,11,17,64,Finished,+26.404,3,1:17.485,212.51,77.485,2019,11,German Grand Prix,hockenheimring,26.404
raikkonen,alfa,0,12,5,64,Finished,+42.214,15,1:19.563,206.96,79.563,2019,11,German Grand Prix,hockenheimring,42.214
giovinazzi,alfa,0,13,11,64,Finished,+43.849,14,1:19.300,207.646,79.3,2019,11,German Grand Prix,hockenheimring,43.849
hamilton,mercedes,25,1,3,70,Finished,1:35:03.796,2,1:18.528,200.84,78.52799999999999,2019,12,Hungarian Grand Prix,hungaroring,0
max_verstappen,red_bull,19,2,1,70,Finished,+17.796,1,1:17.103,204.552,77.10300000000001,2019,12,Hungarian Grand Prix,hungaroring,17.796
vettel,ferrari,15,3,5,70,Finished,+1:01.433,4,1:19.786,197.673,79.786,2019,12,Hungarian Grand Prix,hungaroring,61.433
leclerc,ferrari,12,4,4,70,Finished,+1:05.250,5,1:20.493,195.937,80.493,2019,12,Hungarian Grand Prix,hungaroring,65.25
leclerc,ferrari,25,1,1,44,Finished,1:23:45.710,4,1:46.664,236.39,106.664,2019,13,Belgian Grand Prix,spa,0
hamilton,mercedes,18,2,3,44,Finished,+0.981,3,1:46.580,236.577,106.58,2019,13,Belgian Grand Prix,spa,0.981
bottas,mercedes,15,3,4,44,Finished,+12.585,2,1:46.465,236.832,106.465,2019,13,Belgian Grand Prix,spa,12.585
vettel,ferrari,13,4,2,44,Finished,+26.422,1,1:46.409,236.957,106.40899999999999,2019,13,Belgian Grand Prix,spa,26.422
albon,red_bull,10,5,17,44,Finished,+1:21.325,5,1:47.507,234.537,107.507,2019,13,Belgian Grand Prix,spa,81.325
perez,racing_point,8,6,7,44,Finished,+1:24.448,13,1:48.781,231.79,108.781,2019,13,Belgian Grand Prix,spa,84.44800000000001
kvyat,toro_rosso,6,7,19,44,Finished,+1:29.657,7,1:48.143,233.157,108.143,2019,13,Belgian Grand Prix,spa,89.657
hulkenberg,renault,4,8,12,44,Finished,+1:46.639,9,1:48.349,232.714,108.34899999999999,2019,13,Belgian Grand Prix,spa,106.63900000000001
gasly,toro_rosso,2,9,13,44,Finished,+1:49.168,17,1:49.700,229.848,109.7,2019,13,Belgian Grand Prix,spa,109.168
stroll,racing_point,1,10,16,44,Finished,+1:49.838,10,1:48.357,232.697,108.357,2019,13,Belgian Grand Prix,spa,109.838
leclerc,ferrari,25,1,1,53,Finished,1:15:26.665,4,1:23.009,251.235,83.009,2019,14,Italian Grand Prix,monza,0
bottas,mercedes,18,2,3,53,Finished,+0.835,3,1:22.859,251.69,82.85900000000001,2019,14,Italian Grand Prix,monza,0.835
hamilton,mercedes,16,3,2,53,Finished,+35.199,1,1:21.779,255.014,81.779,2019,14,Italian Grand Prix,monza,35.199
ricciardo,renault,12,4,5,53,Finished,+45.515,7,1:23.466,249.859,83.46600000000001,2019,14,Italian Grand Prix,monza,45.515
hulkenberg,renault,10,5,6,53,Finished,+58.165,8,1:23.641,249.337,83.64099999999999,2019,14,Italian Grand Prix,monza,58.165
albon,red_bull,8,6,8,53,Finished,+59.315,6,1:23.364,250.165,83.364,2019,14,Italian Grand Prix,monza,59.315
perez,racing_point,6,7,18,53,Finished,+1:13.802,9,1:23.770,248.953,83.77,2019,14,Italian Grand Prix,monza,73.80199999999999
max_verstappen,red_bull,4,8,19,53,Finished,+1:14.492,5,1:23.143,250.83,83.143,2019,14,Italian Grand Prix,monza,74.492
vettel,ferrari,25,1,3,61,Finished,1:58:33.667,5,1:44.802,173.916,104.80199999999999,2019,15,Singapore Grand Prix,marina_bay,0
leclerc,ferrari,18,2,1,61,Finished,+2.641,4,1:44.723,174.047,104.723,2019,15,Singapore Grand Prix,marina_bay,2.641
max_verstappen,red_bull,15,3,4,61,Finished,+3.821,8,1:45.176,173.298,105.176,2019,15,Singapore Grand Prix,marina_bay,3.821
hamilton,mercedes,12,4,2,61,Finished,+4.608,7,1:44.914,173.73,104.914,2019,15,Singapore Grand Prix,marina_bay,4.608
bottas,mercedes,10,5,5,61,Finished,+6.119,2,1:43.534,176.046,103.53399999999999,2019,15,Singapore Grand Prix,marina_bay,6.119
albon,red_bull,8,6,6,61,Finished,+11.663,9,1:45.260,173.159,105.25999999999999,2019,15,Singapore Grand Prix,marina_bay,11.663
norris,mclaren,6,7,9,61,Finished,+14.769,11,1:45.716,172.412,105.71600000000001,2019,15,Singapore Grand Prix,marina_bay,14.769
gasly,toro_rosso,4,8,11,61,Finished,+15.547,13,1:45.769,172.326,105.769,2019,15,Singapore Grand Prix,marina_bay,15.547
hulkenberg,renault,2,9,8,61,Finished,+16.718,12,1:45.765,172.333,105.765,2019,15,Singapore Grand Prix,marina_bay,16.718
giovinazzi,alfa,1,10,10,61,Finished,+27.855,10,1:45.630,172.553,105.63,2019,15,Singapore Grand Prix,marina_bay,27.855
grosjean,haas,0,11,17,61,Finished,+35.436,16,1:46.274,171.507,106.274,2019,15,Singapore Grand Prix,marina_bay,35.436
sainz,mclaren,0,12,7,61,Finished,+35.974,15,1:45.969,172.001,105.969,2019,15,Singapore Grand Prix,marina_bay,35.974
stroll,racing_point,0,13,16,61,Finished,+36.419,6,1:44.896,173.76,104.896,2019,15,Singapore Grand Prix,marina_bay,36.419
ricciardo,renault,0,14,20,61,Finished,+37.660,14,1:45.915,172.088,105.91499999999999,2019,15,Singapore Grand Prix,marina_bay,37.66
kvyat,toro_rosso,0,15,14,61,Finished,+38.178,3,1:44.371,174.634,104.37100000000001,2019,15,Singapore Grand Prix,marina_bay,38.178
kubica,williams,0,16,19,61,Finished,+47.024,18,1:46.793,170.674,106.793,2019,15,Singapore Grand Prix,marina_bay,47.024
kevin_magnussen,haas,0,17,13,61,Finished,+1:26.522,1,1:42.301,178.168,102.301,2019,15,Singapore Grand Prix,marina_bay,86.52199999999999
hamilton,mercedes,26,1,2,53,Finished,1:33:38.992,1,1:35.761,219.847,95.761,2019,16,Russian Grand Prix,sochi,0
bottas,mercedes,18,2,4,53,Finished,+3.829,3,1:36.316,218.58,96.316,2019,16,Russian Grand Prix,sochi,3.829
leclerc,ferrari,15,3,1,53,Finished,+5.212,2,1:36.193,218.86,96.193,2019,16,Russian Grand Prix,sochi,5.212
max_verstappen,red_bull,12,4,9,53,Finished,+14.210,5,1:36.937,217.18,96.937,2019,16,Russian Grand Prix,sochi,14.21
sainz,mclaren,8,6,5,53,Finished,+45.889,6,1:38.020,214.78,98.02000000000001,2019,16,Russian Grand Prix,sochi,45.889
perez,racing_point,6,7,11,53,Finished,+48.728,7,1:38.043,214.73,98.043,2019,16,Russian Grand Prix,sochi,48.728
norris,mclaren,4,8,7,53,Finished,+57.749,11,1:38.301,214.166,98.301,2019,16,Russian Grand Prix,sochi,57.749
kevin_magnussen,haas,2,9,13,53,Finished,+58.779,8,1:38.130,214.539,98.13,2019,16,Russian Grand Prix,sochi,58.779
hulkenberg,renault,1,10,6,53,Finished,+59.841,12,1:38.519,213.692,98.519,2019,16,Russian Grand Prix,sochi,59.841
stroll,racing_point,0,11,14,53,Finished,+1:00.821,15,1:38.611,213.493,98.61099999999999,2019,16,Russian Grand Prix,sochi,60.821
kvyat,toro_rosso,0,12,19,53,Finished,+1:02.496,9,1:38.228,214.325,98.22800000000001,2019,16,Russian Grand Prix,sochi,62.496
raikkonen,alfa,0,13,15,53,Finished,+1:08.910,13,1:38.589,213.541,98.589,2019,16,Russian Grand Prix,sochi,68.91
gasly,toro_rosso,0,14,16,53,Finished,+1:10.076,14,1:38.606,213.504,98.606,2019,16,Russian Grand Prix,sochi,70.076
giovinazzi,alfa,0,15,12,53,Finished,+1:13.346,16,1:38.696,213.309,98.696,2019,16,Russian Grand Prix,sochi,73.346
bottas,mercedes,25,1,3,52,Finished,1:21:46.755,4,1:31.862,227.571,91.862,2019,17,Japanese Grand Prix,suzuka,0
vettel,ferrari,18,2,1,52,Finished,+13.343,5,1:32.122,226.929,92.122,2019,17,Japanese Grand Prix,suzuka,13.343
hamilton,mercedes,16,3,4,52,Finished,+13.858,1,1:30.983,229.77,90.983,2019,17,Japanese Grand Prix,suzuka,13.858
albon,red_bull,12,4,6,52,Finished,+59.537,8,1:32.775,225.332,92.775,2019,17,Japanese Grand Prix,suzuka,59.537
sainz,mclaren,10,5,7,52,Finished,+1:09.101,12,1:33.563,223.434,93.563,2019,17,Japanese Grand Prix,suzuka,69.101
hamilton,mercedes,25,1,3,71,Finished,1:36:48.904,4,1:19.461,194.993,79.461,2019,18,Mexican Grand Prix,rodriguez,0
vettel,ferrari,18,2,2,71,Finished,+1.766,3,1:19.381,195.19,79.381,2019,18,Mexican Grand Prix,rodriguez,1.766
bottas,mercedes,15,3,6,71,Finished,+3.553,5,1:19.494,194.912,79.494,2019,18,Mexican Grand Prix,rodriguez,3.553
leclerc,ferrari,13,4,1,71,Finished,+6.368,1,1:19.232,195.557,79.232,2019,18,Mexican Grand Prix,rodriguez,6.368
albon,red_bull,10,5,5,71,Finished,+21.399,2,1:19.325,195.328,79.325,2019,18,Mexican Grand Prix,rodriguez,21.399
max_verstappen,red_bull,8,6,4,71,Finished,+1:08.807,11,1:20.406,192.702,80.406,2019,18,Mexican Grand Prix,rodriguez,68.807
perez,racing_point,6,7,11,71,Finished,+1:13.819,12,1:20.485,192.512,80.485,2019,18,Mexican Grand Prix,rodriguez,73.819
ricciardo,renault,4,8,13,71,Finished,+1:14.924,9,1:20.146,193.327,80.146,2019,18,Mexican Grand Prix,rodriguez,74.924
bottas,mercedes,25,1,1,56,Finished,1:33:55.653,2,1:36.957,204.696,96.957,2019,19,United States Grand Prix,americas,0
hamilton,mercedes,18,2,5,56,Finished,+4.148,7,1:38.446,201.6,98.446,2019,19,United States Grand Prix,americas,4.148
max_verstappen,red_bull,15,3,3,56,Finished,+5.002,5,1:38.214,202.077,98.214,2019,19,United States Grand Prix,americas,5.002
leclerc,ferrari,13,4,4,56,Finished,+52.239,1,1:36.169,206.374,96.169,2019,19,United States Grand Prix,americas,52.239
albon,red_bull,10,5,6,56,Finished,+1:18.038,3,1:38.029,202.458,98.029,2019,19,United States Grand Prix,americas,78.038
ricciardo,renault,8,6,9,56,Finished,+1:30.366,14,1:40.564,197.354,100.564,2019,19,United States Grand Prix,americas,90.366
norris,mclaren,6,7,8,56,Finished,+1:30.764,4,1:38.074,202.365,98.074,2019,19,United States Grand Prix,americas,90.764
max_verstappen,red_bull,25,1,1,71,Finished,1:33:14.678,2,1:10.862,218.909,70.862,2019,20,Brazilian Grand Prix,interlagos,0
gasly,toro_rosso,18,2,6,71,Finished,+6.077,9,1:12.425,214.185,72.425,2019,20,Brazilian Grand Prix,interlagos,6.077
sainz,mclaren,15,3,20,71,Finished,+8.896,16,1:13.158,212.039,73.158,2019,20,Brazilian Grand Prix,interlagos,8.896
raikkonen,alfa,12,4,8,71,Finished,+9.452,15,1:13.135,212.106,73.135,2019,20,Brazilian Grand Prix,interlagos,9.452
giovinazzi,alfa,10,5,12,71,Finished,+10.201,14,1:13.020,212.44,73.02,2019,20,Brazilian Grand Prix,interlagos,10.201
ricciardo,renault,8,6,11,71,Finished,+10.541,11,1:12.733,213.278,72.733,2019,20,Brazilian Grand Prix,interlagos,10.541
hamilton,mercedes,6,7,3,71,Finished,+11.139,3,1:11.082,218.232,71.082,2019,20,Brazilian Grand Prix,interlagos,11.139
norris,mclaren,4,8,10,71,Finished,+11.204,7,1:12.328,214.472,72.328,2019,20,Brazilian Grand Prix,interlagos,11.204
perez,racing_point,2,9,15,71,Finished,+11.529,12,1:12.840,212.965,72.84,2019,20,Brazilian Grand Prix,interlagos,11.529
kvyat,toro_rosso,1,10,16,71,Finished,+11.931,8,1:12.385,214.304,72.385,2019,20,Brazilian Grand Prix,interlagos,11.931
kevin_magnussen,haas,0,11,9,71,Finished,+12.732,17,1:13.262,211.738,73.262,2019,20,Brazilian Grand Prix,interlagos,12.732
russell,williams,0,12,18,71,Finished,+13.599,19,1:13.752,210.331,73.752,2019,20,Brazilian Grand Prix,interlagos,13.599
grosjean,haas,0,13,7,71,Finished,+14.247,18,1:13.619,210.711,73.619,2019,20,Brazilian Grand Prix,interlagos,14.247
albon,red_bull,0,14,5,71,Finished,+14.927,4,1:11.087,218.217,71.087,2019,20,Brazilian Grand Prix,interlagos,14.927
hulkenberg,renault,0,15,13,71,Finished,+18.059,13,1:12.934,212.69,72.934,2019,20,Brazilian Grand Prix,interlagos,18.059
hamilton,mercedes,26,1,1,55,Finished,1:34:05.715,1,1:39.283,201.387,99.283,2019,21,Abu Dhabi Grand Prix,yas_marina,0
max_verstappen,red_bull,18,2,2,55,Finished,+16.772,5,1:41.119,197.731,101.119,2019,21,Abu Dhabi Grand Prix,yas_marina,16.772
leclerc,ferrari,15,3,3,55,Finished,+43.435,4,1:40.442,199.064,100.44200000000001,2019,21,Abu Dhabi Grand Prix,yas_marina,43.435
bottas,mercedes,12,4,20,55,Finished,+44.379,2,1:39.715,200.515,99.715,2019,21,Abu Dhabi Grand Prix,yas_marina,44.379
vettel,ferrari,10,5,4,55,Finished,+1:04.357,3,1:40.128,199.688,100.128,2019,21,Abu Dhabi Grand Prix,yas_marina,64.357
albon,red_bull,8,6,5,55,Finished,+1:09.205,8,1:42.219,195.603,102.219,2019,21,Abu Dhabi Grand Prix,yas_marina,69.205
bottas,mercedes,25,1,1,71,Finished,1:30:55.739,2,1:07.657,229.758,67.657,2020,1,Austrian Grand Prix,red_bull_ring,0
leclerc,ferrari,18,2,7,71,Finished,+2.700,4,1:07.901,228.933,67.901,2020,1,Austrian Grand Prix,red_bull_ring,2.7
norris,mclaren,16,3,3,71,Finished,+5.491,1,1:07.475,230.378,67.475,2020,1,Austrian Grand Prix,red_bull_ring,5.491
hamilton,mercedes,12,4,5,71,Finished,+5.689,3,1:07.712,229.572,67.712,2020,1,Austrian Grand Prix,red_bull_ring,5.689
sainz,mclaren,10,5,8,71,Finished,+8.903,5,1:07.974,228.687,67.974,2020,1,Austrian Grand Prix,red_bull_ring,8.903
perez,racing_point,8,6,6,71,Finished,+15.092,6,1:08.305,227.579,68.305,2020,1,Austrian Grand Prix,red_bull_ring,15.092
gasly,alphatauri,6,7,12,71,Finished,+16.682,11,1:09.025,225.205,69.025,2020,1,Austrian Grand Prix,red_bull_ring,16.682
ocon,renault,4,8,14,71,Finished,+17.456,10,1:08.932,225.509,68.932,2020,1,Austrian Grand Prix,red_bull_ring,17.456
